rev_Mean,mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,months,Customer_ID,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,device_age_band,multi_line_flag,rev_per_mou,overage_intensity,roam_ratio,custcare_intensity,usage_efficiency,clv_proxy,satisfaction_proxy,prizm_social_one_missing_flag,hnd_webcap_missing_flag,ownrent_missing_flag,lor_missing_flag,dwlltype_missing_flag,adults_missing_flag,infobase_missing_flag,income_missing_flag,numbcars_missing_flag,HHstatin_missing_flag,dwllsize_missing_flag,actual_churn,p_churn,Conservative_expected_preserved_value,Conservative_expected_campaign_cost,Conservative_expected_net_value,Base_expected_preserved_value,Base_expected_campaign_cost,Base_expected_net_value,Aggressive_expected_preserved_value,Aggressive_expected_campaign_cost,Aggressive_expected_net_value
197.905,1393.0,75.1975,4.455,359.0,109.8725,105.875,3.9975,11.51,-165.0,-123.695,10.66666667,0.666666667,0.666666667,0.0,52.0,0.0,358.6666667,16.66666667,236.0,0.0,298.6666667,16.0,0.0,0.0,0.0,168.6666667,0.0,563.6666667,18.62,337.4733333,53.33333333,41.91666667,6.0,10.30333333,275.6666667,0.666666667,561.07,0.313333333,168.6666667,15.33333333,340.07,18.30666667,12.0,375.3333333,314.6666667,0.0,0.333333333,18,1051753,1,1,U,AA,N,4383,13085.0,2275.39,2195.41,13080.0,4381,129.14,769.41,257.71,1448,473,239,1266.0,414.0,228.0,U,CALIFORNIA NORTH AREA,Y,R,129.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,159.0,<180,1,0.14196915351506456,1.4419436333213032,0.008256814921090387,0.0,18.28143967977952,3562.29,0.40950986187993765,0,0,1,1,1,1,1,1,1,1,1,0,0.45055333,171.2001797184944,45,126.20017971849441,481.5005231523514,65,416.5005231523514,941.6009884517193,85,856.6009884517193
108.99,244.25,114.99,0.0,0.0,0.0,0.0,0.0,0.0,-229.25,0.0,10.66666667,0.0,1.0,0.0,12.33333333,0.0,56.0,0.0,19.66666667,0.0,33.0,0.0,0.0,0.0,0.0,11.0,0.0,196.2333333,0.0,49.44,17.66666667,30.00666667,8.333333333,38.38333333,19.0,0.0,71.23666667,0.0,25.33333333,0.0,174.4366667,0.0,11.66666667,56.0,33.0,0.0,0.0,12,1064975,3,2,U,AA,N,1101,5926.0,1306.41,1201.43,5912.0,1097,109.22,537.45,99.73,321,55,109,665.0,93.0,118.0,T,CHICAGO AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,R,4.0,M,M,3.0,M,3.0,,I,,0.0,O,U,Y,Y,U,U,Y,354.0,180-365,0,0.44440366972477063,0.0,0.0,0.0,2.1057849814639193,1307.8799999999999,1.0,0,0,0,0,0,0,0,0,1,0,1,1,0.81795204,171.16530175209047,45,126.16530175209047,481.4024176740646,65,416.4024176740646,941.4091596364975,85,856.4091596364975
122.8525,1736.0,44.99,1.2375,247.5,86.625,86.625,0.0,0.0,101.0,30.0875,9.333333333,0.0,11.66666667,0.0,59.66666667,0.0,292.3333333,0.0,39.0,0.0,212.6666667,0.0,14.33333333,16.66666667,11.18333333,17.33333333,6.666666667,1535.056667,0.0,228.2933333,56.0,84.91666667,10.33333333,21.59,76.0,0.0,346.2566667,0.0,174.6666667,0.0,1417.096667,0.0,21.0,292.3333333,212.6666667,0.0,2.333333333,15,1058484,3,2,U,A,N,1774,10153.0,956.19,799.39,10067.0,1743,61.49,774.38,134.08,1702,228,113,1294.0,190.0,80.0,C,DC/MARYLAND/VIRGINIA AREA,Y,N,149.9899902,1.0,1.0,WCMB,1.0,1.0,O,2.0,S,U,4.0,M,3.0,2.0,C,A,0.0,U,U,U,U,U,U,Y,435.0,365-730,0,0.07072682786413356,1.8835616438356164,0.0,214.99999995000002,37.74733637747336,1842.7875000000001,0.058082482440631265,0,0,0,0,0,0,0,0,0,0,0,1,0.72551596,171.13238806867602,45,126.13238806867602,481.30984876573086,65,416.30984876573086,941.2281343777181,85,856.2281343777181
135.29,1524.0,134.99,0.0,25.25,8.8375,8.8375,0.0,1.4625,-506.0,-9.52,22.33333333,0.0,1.666666667,0.0,175.3333333,0.0,715.3333333,0.0,336.0,0.0,520.6666667,0.0,0.0,0.0,0.0,217.0,1.333333333,554.3633333,0.0,365.69,129.0,109.3066667,43.33333333,43.96333333,692.3333333,0.0,814.6133333,0.0,124.6666667,0.0,105.44,0.0,24.0,715.3333333,520.6666667,0.0,5.666666667,11,1076010,4,2,U,BA,N,6591,12749.0,1560.27,1480.29,12748.0,6590,148.03,1274.8,659.0,1693,860,138,1424.0,732.0,133.0,U,LOS ANGELES AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,15.0,,U,1.0,M,6.0,,A,,0.0,H,U,U,U,U,U,N,334.0,180-365,0,0.08871475409836065,0.06498639605853371,0.0009590163934426229,0.0,11.206706375468784,1488.1899999999998,0.9389791303447205,0,0,0,0,1,0,0,0,1,0,1,1,0.6583219,171.0035842227936,45,126.00358422279359,480.9476048183441,65,415.9476048183441,940.5197132253647,85,855.5197132253647
115.355,802.5,60.3125,0.2475,156.5,54.795,54.6,0.195,0.0,126.5,-43.985,24.0,0.0,15.33333333,0.0,39.33333333,2.333333333,249.3333333,3.0,114.0,0.0,178.0,0.666666667,0.0,0.0,0.0,51.0,0.333333333,235.9833333,0.04,220.1766667,82.66666667,84.87333333,57.66666667,121.0666667,103.3333333,0.666666667,145.1966667,0.04,181.3333333,0.0,310.9566667,0.0,39.33333333,252.3333333,178.6666667,0.0,7.666666667,11,1078769,2,2,U,C,N,1947,4777.0,836.25,770.07,4670.0,1906,77.01,467.0,190.6,760,321,130,590.0,245.0,110.0,U,SOUTH FLORIDA AREA,T,R,59.98999023,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,H,U,U,U,U,U,N,168.0,<180,1,0.1435656502800249,0.8937003058103976,0.0,0.0,13.08868501529052,1268.905,0.5280666623603126,0,0,1,1,1,1,1,1,1,1,1,0,0.77092636,170.74600727939605,45,125.74600727939605,480.2231523489952,65,415.2231523489952,939.1030400366784,85,854.1030400366784
118.44,999.25,59.99,2.475,158.0,47.4,47.4,0.0,18.575,-348.25,-64.83,9.333333333,0.0,4.666666667,0.0,47.0,0.0,343.0,0.0,110.0,0.0,285.6666667,0.0,0.0,0.0,0.0,39.0,0.0,344.49,0.0,256.7,103.3333333,69.24333333,30.66666667,76.51666667,262.3333333,0.0,427.0133333,0.0,129.6666667,0.0,174.1766667,0.0,14.0,343.0,285.6666667,0.0,8.666666667,12,1062150,1,1,U,AA,N,4435,10965.0,1563.75,1503.77,10908.0,4409,136.71,991.64,400.82,1115,472,140,1036.0,434.0,121.0,C,NORTH FLORIDA AREA,Y,R,129.9899902,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,155.0,<180,1,0.11841039740064983,0.7771765863256271,0.018570357410647338,0.0,16.383833415313987,1421.28,0.5626902850816496,0,0,1,1,1,1,1,1,1,1,1,1,0.75079715,170.734885345459,45,125.73488534545899,480.1918932723999,65,415.1918932723999,939.0418694000244,85,854.0418694000244
138.605,2195.5,84.99,0.99,237.5,59.375,59.375,0.0,0.0,-1345.5,-58.385,14.33333333,0.0,0.333333333,0.0,61.33333333,0.0,453.0,0.0,352.0,0.0,381.0,0.0,0.0,0.0,0.0,208.0,0.666666667,1122.466667,0.0,882.4766667,98.0,278.64,26.0,58.12333333,427.6666667,0.0,824.4866667,0.0,224.3333333,0.0,1180.473333,0.0,14.66666667,453.0,381.0,0.0,0.0,19,1050689,2,1,U,AA,N,6809,21999.0,1731.14,1707.9,21982.0,6802,94.88,1221.22,377.89,2644,681,158,1828.0,516.0,118.0,U,NEW YORK CITY AREA,Y,N,199.9899902,2.0,1.0,WCMB,0.0,0.0,O,6.0,M,M,3.0,M,5.0,,C,L,0.0,O,U,U,U,U,Y,Y,290.0,180-365,1,0.06310266332802185,0.6904872659611583,0.0,0.0,25.5320386091406,2633.495,0.5915454201492794,0,0,0,0,0,0,0,0,1,0,0,1,0.64097965,170.57851882171633,45,125.57851882171633,479.75211723208423,65,414.75211723208423,938.1818535194398,85,853.1818535194398
114.275,809.25,109.9925,1.2375,0.0,0.0,0.0,0.0,0.0,-603.25,-13.295,7.0,0.0,0.333333333,0.0,46.0,0.0,269.6666667,0.0,104.3333333,0.0,219.6666667,0.0,2.0,20.0,19.06,58.0,0.0,399.5166667,0.0,187.4366667,35.0,40.27,3.666666667,3.473333333,250.6666667,0.0,513.2666667,0.0,53.0,0.0,73.68666667,0.0,7.333333333,269.6666667,219.6666667,0.0,1.333333333,12,1087550,2,1,U,CA,N,2488,6520.0,1229.37,1187.81,6416.0,2441,107.98,583.27,221.91,1010,356,119,620.0,226.0,107.0,S,LOS ANGELES AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,O,3.0,S,M,3.0,M,7.0,1.0,I,A,0.0,O,U,U,U,U,U,Y,349.0,180-365,0,0.141036717062635,0.0,0.0,24.0,7.291033177917426,1371.3000000000002,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0.7769484,170.46870159626008,45,125.46870159626008,479.44320280551915,65,414.44320280551915,937.5778587794305,85,852.5778587794305
124.2325,1716.75,84.99,0.7425,121.25,48.5,48.5,0.0,0.0,-749.75,-49.2425,13.66666667,0.0,8.0,0.0,80.33333333,0.0,285.3333333,0.0,68.66666667,0.0,187.6666667,0.0,1.333333333,5.666666667,4.943333333,13.0,0.0,879.4733333,0.0,497.4966667,27.33333333,28.27,6.333333333,32.14333333,142.0,0.0,645.1033333,0.0,110.0,0.0,731.87,0.0,21.66666667,285.3333333,187.6666667,0.0,4.333333333,8,1084723,2,1,U,AA,N,1486,10766.0,1107.49,1071.87,10737.0,1475,153.12,1533.86,210.71,1967,301,141,1672.0,230.0,168.0,,NORTH FLORIDA AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,257.0,180-365,0,0.07232280599621597,0.5640190719851146,0.0,10.666666664,19.964530759390627,993.86,0.3451426889871678,1,0,1,1,1,1,1,1,1,1,1,1,0.7143438,170.38985169410705,45,125.38985169410705,479.2214875090122,65,414.2214875090122,937.1441843175888,85,852.1441843175888
154.5025,633.0,57.95,0.0,73.25,56.3,56.3,0.0,0.0,1084.0,-26.1225,3.666666667,0.0,0.333333333,0.0,32.0,0.0,109.3333333,0.0,223.3333333,0.0,77.0,0.0,7.0,36.33333333,32.70666667,183.6666667,1.666666667,138.0966667,0.0,122.1066667,29.33333333,44.31333333,19.33333333,45.48333333,103.0,0.0,185.1733333,0.0,48.0,0.0,75.03,0.0,4.0,109.3333333,77.0,0.0,4.666666667,26,1026298,4,2,N,B,N,8699,21342.0,4699.26,4610.62,21109.0,8588,192.11,879.54,357.83,272,107,163,454.0,176.0,135.0,C,NEW ENGLAND AREA,Y,N,149.9899902,2.0,1.0,WCMB,0.0,0.0,,6.0,S,U,3.0,M,2.0,1.0,,A,0.0,H,U,U,U,U,U,Y,482.0,365-730,1,0.24369479495268137,0.9550466497031381,0.0,182.0,10.73791348600509,4017.065,0.11166887668118962,0,0,1,0,0,0,0,0,0,1,0,1,0.5737098,170.18803060150148,45,125.18803060150148,478.6538360667229,65,413.6538360667229,936.0341683082581,85,851.0341683082581
189.8425,1425.5,77.49,6.6825,287.5,115.0,106.9,8.1,0.39,93.5,32.0475,10.0,0.0,5.666666667,1.333333333,36.33333333,0.0,418.6666667,16.66666667,110.6666667,0.0,373.6666667,15.33333333,9.0,13.0,6.34,39.66666667,0.333333333,523.06,22.64,473.62,31.0,20.37333333,4.666666667,32.59,209.6666667,13.33333333,412.3533333,20.87,267.6666667,2.0,584.3233333,1.77,17.0,435.3333333,389.0,0.0,5.0,8,1096140,1,1,U,E4,Y,2601,7327.0,970.08,855.2,7311.0,2595,122.17,1044.43,370.71,1394,469,179,1045.0,361.0,133.0,T,CENTRAL/SOUTH TEXAS AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,S,U,U,U,U,U,N,224.0,180-365,0,0.13308271994391868,1.4651547967894,0.0002733964248159832,72.0,18.16154924194165,1518.74,0.08722080231136792,0,0,1,1,1,1,1,1,1,1,1,1,0.46684766,170.16485458493233,45,125.16485458493233,478.58867049336436,65,413.58867049336436,935.9067002171279,85,850.9067002171279
151.5875,947.5,149.99,0.2475,0.0,0.0,0.0,0.0,0.0,-133.5,-1.5975,22.0,0.0,1.0,0.0,30.33333333,0.0,517.0,0.0,15.0,0.0,464.0,0.0,0.333333333,1.333333333,1.223333333,10.66666667,0.666666667,598.8866667,0.0,21.39666667,11.0,12.35666667,4.0,7.153333333,456.6666667,0.0,559.29,0.0,21.0,0.0,60.99333333,0.0,23.0,517.0,464.0,0.0,0.0,28,1010226,2,2,Y,B,N,13230,30330.0,4600.87,4532.58,29868.0,12957,181.3,1194.72,518.28,992,484,152,1136.0,504.0,158.0,U,NEW YORK CITY AREA,N,N,29.98999023,2.0,2.0,WC,0.0,0.0,O,8.0,M,S,4.0,M,4.0,,,B,0.0,Z,U,U,U,U,U,Y,726.0,365-730,1,0.1598181338956247,0.0,0.0,9.333333324,6.275250016557387,4244.45,0.7500000001874999,0,0,0,0,0,0,0,0,1,1,0,0,0.58443874,170.0997267508507,45,125.09972675085069,478.4054724514485,65,413.4054724514485,935.5484971296788,85,850.5484971296788
125.09,522.25,29.99,0.495,268.5,93.975,93.975,0.0,0.63,182.75,63.04,21.66666667,0.0,7.0,0.0,14.33333333,0.0,142.3333333,0.0,35.66666667,0.0,106.6666667,0.0,0.0,0.0,0.0,15.0,0.333333333,230.7566667,0.0,87.13333333,69.0,140.6433333,15.0,62.04,64.66666667,0.0,141.15,0.0,64.33333333,0.0,176.74,0.0,28.66666667,142.3333333,106.6666667,0.0,1.666666667,12,1064473,2,2,Y,BA,N,1235,4090.0,1070.43,860.46,4090.0,1235,78.22,371.82,112.27,461,140,104,369.0,112.0,74.0,C,GREAT LAKES AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,O,1.0,M,S,1.0,M,4.0,1.0,C,,0.0,N,U,U,U,U,U,Y,342.0,180-365,1,0.23906354515050168,3.0324298160697,0.0012040133779264214,0.0,16.852210390448533,1501.08,0.2479894370423719,0,0,0,0,0,0,0,0,0,0,1,1,0.7076175,169.95048857402801,45,124.95048857402801,477.98575284242634,65,412.98575284242634,934.7276871571542,85,849.7276871571542
183.65,1699.75,41.28,2.475,369.0,138.395,136.25,2.145,0.0,-387.75,-12.06,16.0,0.0,2.333333333,0.0,262.6666667,0.0,765.6666667,0.666666667,250.6666667,0.0,488.3333333,0.666666667,11.0,24.33333333,19.72333333,168.3333333,4.0,755.7466667,2.876666667,339.11,147.0,135.7733333,38.0,61.63333333,309.6666667,0.666666667,402.3566667,2.876666667,367.0,0.0,692.4966667,0.0,18.33333333,766.3333333,489.0,0.0,11.33333333,14,1062878,1,1,U,AA,N,6286,14358.0,1639.68,1629.7,14357.0,6285,125.36,1104.38,483.46,1829,761,187,1413.0,616.0,160.0,S,SOUTHWEST AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,2.0,M,S,2.0,M,1.0,,C,G,0.0,S,U,U,U,U,U,Y,113.0,<180,1,0.10798177274731736,3.2732970671712396,0.0,154.0,40.20222327341533,2571.1,0.06547374778360214,0,0,1,0,0,0,0,0,1,0,0,0,0.48187074,169.91147111415864,45,124.91147111415864,477.87608366012574,65,412.87608366012574,934.5130911278726,85,849.5130911278726
129.7275,1906.5,54.99,1.98,188.5,70.425,70.425,0.0,0.0,1563.5,68.2625,9.666666667,0.0,0.0,0.0,33.0,0.0,173.0,0.0,123.6666667,0.0,134.0,0.0,4.666666667,30.66666667,28.08666667,82.33333333,0.333333333,537.0533333,0.0,333.07,7.333333333,6.113333333,10.0,12.01333333,122.3333333,0.0,291.49,0.0,123.0,0.0,578.63,0.0,9.666666667,173.0,134.0,0.0,3.333333333,11,1056714,2,1,U,AA,N,2471,8587.0,790.0,682.61,8132.0,2294,68.26,813.2,229.4,1385,259,107,1034.0,248.0,79.0,U,LOS ANGELES AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,U,U,U,U,U,U,N,338.0,180-365,0,0.0680091743119266,1.2578138953384532,0.0,51.333333337000006,34.05072334345419,1427.0024999999998,0.1444151645740618,0,0,1,1,1,1,1,1,1,1,1,1,0.6817425,169.8062475657463,45,124.8062475657463,477.5800635462999,65,412.5800635462999,933.9343616116047,85,848.9343616116047
165.3325,1718.5,84.9925,8.1675,209.5,73.325,73.325,0.0,1.3575,388.5,54.4575,11.66666667,0.0,1.0,0.0,153.3333333,0.0,798.6666667,0.333333333,528.3333333,0.0,636.6666667,0.333333333,0.333333333,1.333333333,1.173333333,414.3333333,0.666666667,640.2966667,0.156666667,360.2933333,168.3333333,115.41,41.0,42.26,403.3333333,0.0,381.71,0.0,544.6666667,0.333333333,618.8733333,0.156666667,12.66666667,799.0,637.0,0.0,1.333333333,17,1042959,1,1,U,BA,N,7456,13222.0,1879.75,1796.63,13171.0,7434,112.29,823.19,464.63,1589,911,147,1205.0,683.0,139.0,U,NEW YORK CITY AREA,Y,R,79.98999023,2.0,2.0,WCMB,0.0,0.0,O,8.0,,U,1.0,M,4.0,,,,0.0,H,U,U,U,U,U,Y,180.0,<180,1,0.09615149752835127,0.8526906416257232,0.0007894736842105263,5.666666661,19.984300956478762,2810.6525,0.4574515245978551,0,0,0,0,1,0,0,0,1,1,1,0,0.53479743,169.76523420858385,45,124.76523420858385,477.4647704845667,65,412.4647704845667,933.7087881472112,85,848.7087881472112
157.26,494.75,82.6925,2.475,207.75,83.1,83.1,0.0,2.1675,83.25,64.71,4.0,0.0,2.666666667,0.0,22.33333333,0.0,138.6666667,0.0,75.33333333,0.0,111.0,0.0,1.666666667,2.333333333,1.283333333,24.66666667,0.0,157.9833333,0.0,159.4233333,26.66666667,15.19,10.33333333,18.47333333,115.3333333,0.0,209.95,0.0,69.66666667,0.0,107.46,0.0,6.666666667,138.6666667,111.0,0.0,2.333333333,13,1055349,2,2,Y,EA,N,2741,6479.0,1059.11,979.13,6473.0,2736,81.59,539.42,228.0,467,195,136,473.0,205.0,102.0,T,ATLANTIC SOUTH AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,N,U,U,U,U,U,N,61.0,<180,1,0.3172163388804841,0.9929205125907339,0.004372163388804841,21.666666671,5.9115213430116205,2044.3799999999999,0.27325486480467825,0,0,1,1,1,1,1,1,1,1,1,0,0.5615673,169.55919527435302,45,124.55919527435302,476.88521796226496,65,411.88521796226496,932.5755740089417,85,847.5755740089417
169.3225,2218.75,113.9475,0.0,262.75,76.4125,76.4125,0.0,1.4625,420.25,96.6675,20.66666667,0.0,1.0,0.0,109.3333333,0.0,404.3333333,0.0,278.6666667,0.0,286.6666667,0.0,0.666666667,2.333333333,2.096666667,95.33333333,0.0,838.3933333,0.0,821.5633333,45.33333333,111.6066667,39.0,114.33,423.6666667,0.0,1180.113333,0.0,100.3333333,0.0,479.84,0.0,21.66666667,404.3333333,286.6666667,0.0,17.66666667,11,1057632,1,1,Y,AA,N,4780,17607.0,1261.82,1156.84,17584.0,4770,115.68,1758.4,477.0,2079,543,137,1876.0,492.0,125.0,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,79.98999023,2.0,1.0,WCMB,1.0,1.0,O,2.0,M,A,2.0,M,6.0,,I,C,0.0,H,U,U,U,U,U,N,284.0,180-365,1,0.07627998648496452,0.6647599991300376,0.0006588579795021961,7.333333337,19.30229017594989,1862.5475,0.42892191915258127,0,0,0,0,0,0,0,0,1,0,0,1,0.5206847,169.27418562698364,45,124.27418562698364,476.08364707589146,65,411.08364707589146,931.00802094841,85,846.00802094841
175.79,623.0,129.99,1.98,0.0,0.0,0.0,0.0,6.6075,105.0,-0.55,9.333333333,0.333333333,0.666666667,0.0,17.0,0.0,174.3333333,4.0,90.33333333,1.666666667,149.6666667,3.666666667,0.0,0.0,0.0,63.66666667,0.0,268.8966667,9.126666667,92.89,80.66666667,69.55,17.0,23.55,131.3333333,3.333333333,263.9366667,6.683333333,60.33333333,0.333333333,97.85,2.443333333,10.33333333,178.3333333,153.3333333,0.0,1.333333333,20,1026219,2,2,Y,AA,N,9221,27775.0,4835.07,4757.11,27741.0,9207,250.37,1460.05,484.58,588,210,176,669.0,246.0,160.0,U,CALIFORNIA NORTH AREA,Y,R,29.98999023,2.0,2.0,WCMB,0.0,0.0,O,4.0,S,M,1.0,M,9.0,,C,A,0.0,B,U,U,U,U,U,Y,147.0,<180,1,0.2817147435897436,0.0,0.010588942307692308,0.0,4.756088251011527,3515.7999999999997,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0.49994624,168.74026736450196,45,123.74026736450196,474.5820019626617,65,409.5820019626617,928.0714705047608,85,843.0714705047608
127.5175,923.75,85.0,0.7425,179.5,44.875,44.875,0.0,0.0,-923.75,-46.7675,5.0,0.0,10.33333333,0.0,55.0,0.0,313.6666667,0.0,48.66666667,0.0,243.6666667,0.0,3.0,4.666666667,2.973333333,14.66666667,0.0,580.2133333,0.0,207.15,86.33333333,85.71333333,6.333333333,30.97,178.3333333,0.0,418.8566667,0.0,113.6666667,0.0,368.5066667,0.0,15.33333333,313.6666667,243.6666667,0.0,0.666666667,27,1014721,1,1,U,A,N,4572,20242.0,2345.23,2211.73,19801.0,4477,88.47,792.04,179.08,1232,394,143,936.0,272.0,111.0,S,DALLAS AREA,N,N,29.98999023,1.0,1.0,WC,1.0,0.0,O,9.0,S,U,2.0,M,6.0,1.0,I,A,1.0,N,Y,Y,Y,U,U,Y,815.0,730+,0,0.13789402541227358,0.5218023255813954,0.0,81.0,10.741279069767442,3442.9725,0.22115075538412085,0,0,0,0,0,0,0,0,0,0,0,1,0.68891853,168.67040403699878,45,123.67040403699878,474.3855341559648,65,409.3855341559648,927.6872222034932,85,842.6872222034932
239.7425,2308.0,102.4275,0.99,575.0,113.85,113.85,0.0,7.7125,613.0,144.2275,30.0,0.0,1.666666667,0.0,84.66666667,0.0,564.3333333,0.0,460.0,0.0,462.0,0.0,0.333333333,1.333333333,1.206666667,253.3333333,0.666666667,732.21,0.0,804.8566667,150.0,200.6633333,45.0,105.8133333,526.0,0.0,1053.143333,0.0,245.3333333,0.0,483.92,0.0,31.66666667,564.3333333,462.0,0.0,1.666666667,31,1007573,2,2,U,A,N,24097,45702.0,4804.2,4685.35,45133.0,23801,161.56,1556.31,820.72,2104,983,192,1919.0,898.0,158.0,,NEW YORK CITY AREA,Y,N,149.9899902,6.0,3.0,WCMB,0.0,0.0,O,6.0,,B,1.0,M,8.0,2.0,C,,0.0,H,U,U,U,U,U,Y,52.0,<180,1,0.10382957990472066,1.100771071523531,0.0033401905586834127,10.333333323,22.315148292282036,7432.0175,0.4108287212913314,1,0,0,0,1,0,0,0,0,0,1,0,0.36639956,168.65575850224496,45,123.65575850224496,474.34434222221375,65,409.34434222221375,927.6066717623473,85,842.6066717623473
116.2525,502.0,49.99,0.495,149.25,59.7,59.7,0.0,6.0675,234.0,67.3475,6.333333333,0.0,18.66666667,0.0,28.0,0.0,130.6666667,0.0,13.0,0.0,78.0,0.0,0.0,0.0,0.0,3.666666667,0.0,361.09,0.0,85.35333333,10.33333333,9.523333333,4.333333333,7.646666667,59.66666667,0.0,281.58,0.0,31.0,0.0,164.8633333,0.0,25.0,130.6666667,78.0,0.0,0.0,13,1059891,1,1,U,AA,N,759,3326.0,862.93,787.94,3279.0,745,71.63,298.09,67.73,424,95,94,301.0,70.0,76.0,T,MIDWEST AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,2.0,M,B,1.0,M,2.0,,B,K,0.0,N,U,U,U,U,U,N,383.0,365-730,0,0.2311182902584493,1.1708178074132183,0.01206262425447316,0.0,9.845067660325554,1511.2825,0.4606558858072093,0,0,1,0,0,0,0,0,1,0,0,1,0.7555032,168.63193566513064,45,123.63193566513064,474.2773744916916,65,409.2773744916916,927.4756461582185,85,842.4756461582185
104.04,1079.25,59.99,0.2475,221.0,66.3,66.3,0.0,0.0,147.75,-35.94,8.666666667,0.0,1.0,0.0,47.66666667,0.0,163.0,0.0,87.0,0.0,109.3333333,0.0,0.0,0.0,0.0,35.33333333,0.0,449.02,0.0,423.27,17.0,25.92666667,7.333333333,28.82666667,70.0,0.0,229.6833333,0.0,111.3333333,0.0,642.61,0.0,9.666666667,163.0,109.3333333,0.0,5.333333333,14,1064503,2,1,U,AA,N,1847,10535.0,1056.81,960.84,10213.0,1782,80.07,851.08,148.5,1030,191,116,918.0,175.0,88.0,S,NORTHWEST/ROCKY MOUNTAIN AREA,N,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,1.0,M,B,1.0,M,5.0,,C,N,0.0,H,U,U,U,U,U,N,403.0,365-730,0,0.09631103911131683,1.087063453025086,0.0,0.0,17.695523856369896,1456.5600000000002,0.47914211642705634,0,0,0,0,0,0,0,0,1,0,0,1,0.84416586,168.6278751525879,45,123.6278751525879,474.2658740615845,65,409.2658740615845,927.4533133392335,85,842.4533133392335
120.73,909.5,59.99,3.465,166.75,66.7,66.7,0.0,0.0,-823.5,-69.75,10.0,0.0,3.333333333,0.0,85.33333333,0.0,368.0,0.0,87.33333333,0.0,271.3333333,0.0,4.0,18.0,16.60666667,42.0,1.0,918.1533333,0.0,260.5466667,34.33333333,65.30333333,0.0,0.0,193.6666667,0.0,758.18,0.0,132.6666667,0.0,420.5233333,0.0,13.33333333,368.0,271.3333333,0.0,1.0,10,1092104,1,1,U,BA,N,2042,9123.0,1168.2,1096.6,9070.0,2026,121.84,1007.78,225.11,1184,276,144,1077.0,245.0,115.0,C,CHICAGO AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,,U,,,,,,,0.0,I,U,U,U,U,U,N,302.0,180-365,0,0.13259747391543109,1.0936219052303657,0.0,40.0,14.912280701754385,1207.3,0.16410601372258846,0,0,1,1,1,1,1,1,1,1,1,0,0.7272011,168.5663794670105,45,123.5663794670105,474.09298542737963,65,409.09298542737963,927.1150870685578,85,842.1150870685578
